Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Rndrng_Prvdrs,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
State,48,Texas,77002,Fluoroscopic guidance for needle placement,N,F,1075,8924,10660,10655,187.35650469,27.781741088,21.621565666,22.22625985
State,48,Texas,77002,Fluoroscopic guidance for needle placement,N,O,883,15050,36645,36637,380.54201828,108.91984336,84.559786601,86.496822759
State,49,Utah,64624,Destruction of nerve branches of knee using imaging guidance,N,F,29,98,147,144,1435.7698639,290.9285034,230.03632653,236.45965986
State,49,Utah,64624,Destruction of nerve branches of knee using imaging guidance,N,O,53,204,251,251,1229.300239,318.71701195,251.28689243,264.49928287
State,49,Utah,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,13,26,41,39,1728.0534146,358.14780488,267.6497561,275.85634146
State,49,Utah,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,20,53,69,69,1661.3142029,450.93927536,338.70536232,359.41594203
State,49,Utah,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,41,214,399,392,1713.0902757,362.01177945,285.4839599,297.68661654
State,49,Utah,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,74,674,959,959,1437.8160792,404.57977059,315.61242961,339.4461001
State,49,Utah,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,30,191,259,258,618.50208494,70.193938224,56.006602317,57.450501931
State,49,Utah,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,73,602,866,856,703.11861432,234.62315242,187.28444573,202.24017321
State,49,Utah,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,51,651,1308,1274,1704.6038685,407.63155963,319.27610092,333.88111621
State,49,Utah,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,93,2308,3225,3225,1452.8817085,464.15514419,364.29580465,391.07460155
State,49,Utah,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,36,571,786,782,562.0562341,66.306717557,52.685610687,53.754083969
State,49,Utah,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,90,2113,2955,2933,591.86994585,245.96312352,196.04924196,210.87830457
State,49,Utah,64640,Destruction of peripheral nerve or branch,N,F,16,44,109,55,515.18688073,90.54266055,69.792385321,59.497431193
State,49,Utah,64640,Destruction of peripheral nerve or branch,N,O,59,419,1557,607,588.2137508,151.74280026,118.49908799,108.05075145
State,49,Utah,77002,Fluoroscopic guidance for needle placement,N,F,132,846,1016,1016,103.03808071,24.834488189,18.94367126,19.531023622
State,49,Utah,77002,Fluoroscopic guidance for needle placement,N,O,152,2850,4749,4748,298.2909223,105.48086755,81.444537797,87.173562855
State,50,Vermont,64624,Destruction of nerve branches of knee using imaging guidance,N,O,6,20,27,27,1766.2222222,254.80037037,196.44518519,199.3737037
State,50,Vermont,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,4,35,52,52,1902.3461538,194.11884615,149.25538462,154.16807692
State,50,Vermont,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,9,65,89,89,2318.7498876,339.79876404,258.87370787,269.85314607
State,50,Vermont,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,3,26,38,38,1191.7631579,67.286578947,53.61,54.405263158
State,50,Vermont,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,9,55,76,76,1414.7930263,172.96710526,137.87078947,144.19526316
State,50,Vermont,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,6,129,169,169,1949.3461538,218.24532544,167.35869822,168.42698225
State,50,Vermont,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,8,143,187,187,2574.7770053,374.11315508,290.11534759,295.99139037
State,50,Vermont,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,6,124,161,161,1022.8850932,65.97552795,51.990186335,52.692484472
State,50,Vermont,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,8,132,174,173,1378.4798851,166.45109195,132.22431034,134.28183908
State,50,Vermont,64640,Destruction of peripheral nerve or branch,N,F,6,76,242,81,648.07438017,75.960661157,58.987479339,44.985743802
State,50,Vermont,77002,Fluoroscopic guidance for needle placement,N,F,38,508,583,583,179.90089194,26.118490566,19.597598628,19.962109777
State,50,Vermont,77002,Fluoroscopic guidance for needle placement,N,O,11,162,206,206,279.26592233,86.913543689,63.40131068,65.211067961
State,51,Virginia,64624,Destruction of nerve branches of knee using imaging guidance,N,F,44,160,219,219,1043.1934247,233.80461187,180.18200913,185.44808219
State,51,Virginia,64624,Destruction of nerve branches of knee using imaging guidance,N,O,69,383,485,485,1338.5123299,393.86771134,305.96490722,294.81430928
State,51,Virginia,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,20,46,58,57,1166.0058621,266.63862069,204.89586207,206.82189655
State,51,Virginia,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,41,174,219,219,1726.6422374,529.35657534,403.85324201,377.49365297
State,51,Virginia,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,44,260,374,374,1556.6906684,286.30641711,222.08925134,229.61425134
State,51,Virginia,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,107,1119,1414,1414,1821.8946535,478.3095686,375.28514144,363.81442008
State,51,Virginia,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,38,235,329,290,502.24841945,68.199574468,53.743404255,54.670091185
State,51,Virginia,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,102,1015,1503,1287,922.38077844,280.34899534,224.03143713,216.66898869
State,51,Virginia,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,62,929,1426,1387,1557.6787868,314.7735554,245.16642356,254.26590463
State,51,Virginia,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,128,4762,6269,6269,2021.3363631,533.93810177,419.25783857,409.5775674
State,51,Virginia,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,52,829,1146,1057,436.93851658,65.960593368,52.268638743,52.488612565
State,51,Virginia,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,127,4466,6557,5896,953.30014031,286.80719079,228.986596,222.44023334
State,51,Virginia,64640,Destruction of peripheral nerve or branch,N,F,18,46,95,49,1031.2263158,108.44610526,85.235263158,80.080736842
State,51,Virginia,64640,Destruction of peripheral nerve or branch,N,O,71,328,1001,668,564.54523477,228.91787213,180.48812188,167.34654346
State,51,Virginia,77002,Fluoroscopic guidance for needle placement,N,F,346,3013,3435,3433,92.723781659,26.061636099,19.998165939,20.045892285
State,51,Virginia,77002,Fluoroscopic guidance for needle placement,N,O,300,7270,18149,18106,337.45930299,105.89247011,81.957451099,81.707245027
State,53,Washington,64624,Destruction of nerve branches of knee using imaging guidance,N,F,60,169,281,269,1207.4208185,385.28711744,304.25142349,289.12857651
State,53,Washington,64624,Destruction of nerve branches of knee using imaging guidance,N,O,33,104,119,119,1425.4810084,378.9889916,292.97647059,275.66798319
State,53,Washington,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,43,138,312,290,3334.5128526,476.33839744,371.60275641,366.98858974
State,53,Washington,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,O,20,51,59,59,1634.6644068,570.86389831,436.54033898,409.92728814
State,53,Washington,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,102,665,1444,1320,1919.9492798,479.4208241,378.16708449,368.94784626
State,53,Washington,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,51,258,320,320,1666.6273125,483.66265625,380.6225625,369.34521875
State,53,Washington,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,76,500,619,619,617.47520194,72.275508885,57.363004847,57.698820679
State,53,Washington,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,46,231,286,285,757.44814685,282.01937063,224.66104895,218.25818182
State,53,Washington,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,127,1978,4337,3440,2225.2411713,484.02689417,381.04821766,367.48881715
State,53,Washington,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,74,889,1061,1060,1854.0043167,532.85960415,416.30389255,403.04493874
State,53,Washington,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,99,1650,1846,1843,573.2345558,74.314853738,59.01176598,58.995937161
State,53,Washington,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,69,787,955,954,857.73098429,286.71560209,228.66588482,222.57361257
State,53,Washington,64640,Destruction of peripheral nerve or branch,N,F,44,129,629,204,943.69742448,88.406295707,69.398060413,65.792655008
State,53,Washington,64640,Destruction of peripheral nerve or branch,N,O,33,171,606,201,592.03506601,154.33927393,122.26029703,102.02825083
State,53,Washington,77002,Fluoroscopic guidance for needle placement,N,F,326,2522,2843,2843,105.31925079,26.270007035,20.257857897,20.04970102
State,53,Washington,77002,Fluoroscopic guidance for needle placement,N,O,334,4050,5312,5312,303.70372364,109.37956325,84.450540286,82.238701054
State,54,West Virginia,64624,Destruction of nerve branches of knee using imaging guidance,N,F,17,68,79,79,545.41303797,148.43253165,115.14278481,118.28721519
State,54,West Virginia,64624,Destruction of nerve branches of knee using imaging guidance,N,O,6,17,27,27,531.51851852,195.54777778,154.10666667,162.80666667
State,54,West Virginia,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,9,31,36,36,696.65222222,190.21638889,146.82611111,157.67416667
State,54,West Virginia,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,20,157,204,201,865.17210784,217.66720588,170.52264706,177.40044118
State,54,West Virginia,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,8,75,92,92,754.16304348,311.97956522,237.50032609,269.54293478
State,54,West Virginia,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,18,150,205,187,252.268,66.924146341,52.818195122,53.004780488
State,54,West Virginia,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,7,71,141,88,294.81560284,167.58794326,132.75921986,151.23907801
State,54,West Virginia,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,27,801,1274,1255,907.99405024,240.10705651,185.04349294,196.32018838
State,54,West Virginia,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,12,296,396,396,824.93939394,298.87982323,229.95616162,252.0479798
State,54,West Virginia,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,24,761,1189,1120,249.93463415,58.560370059,46.12470984,47.601269975
State,54,West Virginia,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,12,283,525,378,275.25142857,113.27129524,89.330952381,102.14335238
State,54,West Virginia,64640,Destruction of peripheral nerve or branch,N,F,16,76,164,91,503.4325,81.870365854,62.137439024,63.381829268
State,54,West Virginia,77002,Fluoroscopic guidance for needle placement,N,F,103,1058,1385,1385,361.80675812,28.572859206,22.159350181,22.732548736
State,54,West Virginia,77002,Fluoroscopic guidance for needle placement,N,O,18,146,175,175,148.78125714,52.800457143,41.904228571,44.793257143
State,55,Wisconsin,64624,Destruction of nerve branches of knee using imaging guidance,N,F,127,670,1018,990,3053.1029568,287.54923379,222.2428389,226.24720039
State,55,Wisconsin,64624,Destruction of nerve branches of knee using imaging guidance,N,O,30,135,159,159,2224.9265409,239.46138365,186.98301887,197.77
State,55,Wisconsin,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,135,677,1319,1238,3721.7997498,399.22652009,314.54689917,331.12968158
State,55,Wisconsin,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,25,108,138,138,3130.2207246,315.99188406,247.10514493,264.46217391
State,55,Wisconsin,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,103,559,690,689,1199.7297826,67.577275362,53.550405797,57.063898551
State,55,Wisconsin,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,24,103,132,132,1265.8343939,169.27810606,134.69530303,142.94022727
State,55,Wisconsin,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,169,2446,4599,4085,4409.1693781,398.6167232,314.25055664,327.55867145
State,55,Wisconsin,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,44,615,798,798,3645.5791479,369.619599,287.62384712,301.6026817
State,55,Wisconsin,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,130,2106,2566,2542,1264.5389322,66.510557288,52.859696025,55.799664848
State,55,Wisconsin,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,43,561,738,736,1235.968523,177.82437669,141.99097561,149.21600271
State,55,Wisconsin,64640,Destruction of peripheral nerve or branch,N,F,77,232,713,333,2024.1393408,92.837685835,73.096914446,64.513380084
State,55,Wisconsin,64640,Destruction of peripheral nerve or branch,N,O,46,179,515,191,1423.5526796,142.46932039,112.73217476,93.853669903
State,55,Wisconsin,77002,Fluoroscopic guidance for needle placement,N,F,508,4074,4793,4792,293.35969539,24.775474651,19.173158773,20.101383267
State,55,Wisconsin,77002,Fluoroscopic guidance for needle placement,N,O,250,2267,4439,4380,433.37182474,97.13390178,74.978833071,78.922838477
State,56,Wyoming,64624,Destruction of nerve branches of knee using imaging guidance,N,F,8,14,27,23,2280.9211111,478.36111111,374.49925926,383.31185185
State,56,Wyoming,64625,Destruction of nerves supplying joint between spine and pelvis using imaging guidance,N,F,6,13,16,15,1662.36875,349.925,259.049375,265.734375
State,56,Wyoming,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,F,11,64,100,89,3227.5893,487.3626,382.2296,411.5839
State,56,Wyoming,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,2,11,14,14,1942.0714286,534.79785714,414.58928571,456.56714286
State,56,Wyoming,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,4,23,23,23,1035.8478261,75.066521739,59.880869565,60.30173913
State,56,Wyoming,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,F,15,233,462,318,3399.1960606,509.21285714,399.95703463,414.84569264
State,56,Wyoming,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,3,39,56,56,2051.9285714,530.67875,411.21875,407.80928571
State,56,Wyoming,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,F,9,105,114,111,956.17245614,79.274298246,63.200350877,63.864210526
State,56,Wyoming,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,3,35,50,50,751.06,287.4912,229.6948,227.3628
State,56,Wyoming,77002,Fluoroscopic guidance for needle placement,N,F,34,357,385,385,170.11163636,26.321922078,20.315168831,20.492337662
State,56,Wyoming,77002,Fluoroscopic guidance for needle placement,N,O,18,154,174,174,242.31890805,63.844597701,49.282586207,49.294425287
State,66,Guam,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,1,17,17,17,540.15176471,456.17176471,363.56941176,524.24764706
State,66,Guam,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,1,14,14,14,388.86714286,326.40285714,260.06,275.16571429
State,66,Guam,77002,Fluoroscopic guidance for needle placement,N,O,3,32,41,41,134.12073171,123,89.550731707,86.738292683
State,72,Puerto Rico,64633,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, single facet joint",N,O,10,51,61,61,425.69622951,369.25245902,275.48180328,348.1595082
State,72,Puerto Rico,64634,"Destruction of upper or middle spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,8,39,56,49,204.90071429,184.76803571,147.21482143,219.46607143
State,72,Puerto Rico,64635,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, single facet joint",N,O,17,159,202,202,401.95039604,379.54915842,293.91638614,360.27118812
State,72,Puerto Rico,64636,"Destruction of lower or sacral spinal facet joint nerves using imaging guidance, each additional facet joint",N,O,16,143,214,187,189.22714953,181.76514019,144.84219626,201.18364486
State,72,Puerto Rico,64640,Destruction of peripheral nerve or branch,N,O,3,37,96,56,254.419375,158.9821875,124.52291667,104.96885417
State,72,Puerto Rico,77002,Fluoroscopic guidance for needle placement,N,O,5,455,2868,2868,219.41461646,110.51609135,87.132799861,92.300871688
